Date_start,Power_kW,temp_C,HR,windSpeed_m_s,windGust_m_s,pres_mbar,solarRad_W_m2,rain_mm_h,rain_day,Hour,Hol_Wknd
2017-02-02 09:00:00,298.6725651,13.905,66.0925,7.521416666666667,9.6225,1015.5,171.215,0.008333333333333333,5.400000000000001,9,0.0
2017-02-02 10:00:00,330.9089511,13.904166666666667,67.51583333333333,7.6965,9.329500000000001,1016.0,265.6458333333333,0.0,5.400000000000001,10,0.0
2017-02-02 11:00:00,333.8098491,14.542499999999999,62.024166666666666,9.351083333333333,11.886666666666668,1016.8333333333334,342.425,0.0,5.400000000000001,11,0.0
2017-02-02 12:00:00,324.4878364,14.705833333333333,58.18833333333333,8.649666666666667,10.588333333333333,1016.9166666666666,342.45,0.0,5.400000000000001,12,0.0
2017-02-02 13:00:00,317.4009384,14.475,60.82749999999999,6.8572500000000005,8.5955,1017.0,299.09166666666664,0.0,5.400000000000001,13,0.0
2017-02-02 14:00:00,317.9237698,14.9325,54.755833333333335,7.3613333333333335,9.603333333333333,1017.0,402.65000000000003,0.0,5.400000000000001,14,0.0
2017-02-02 15:00:00,321.5657991,14.746666666666668,53.12416666666667,6.972416666666667,8.763166666666667,1017.4166666666666,247.65,0.0,5.400000000000001,15,0.0
2017-02-02 16:00:00,309.5325142,14.126666666666667,56.27,5.790833333333333,7.442166666666666,1018.0,116.38833333333334,0.0,5.400000000000001,16,0.0
2017-02-02 17:00:00,277.7831693,13.68,64.32833333333333,4.6034999999999995,5.703333333333333,1019.0,41.20983333333333,0.0,5.400000000000001,17,0.0
2017-02-02 18:00:00,226.1331618,13.409166666666666,66.09333333333333,4.545916666666667,5.639583333333333,1019.0,2.3026666666666666,0.0,5.400000000000001,18,0.0
2017-02-02 19:00:00,199.2132051,13.219166666666666,68.3625,4.6209999999999996,5.7236666666666665,1019.6666666666666,1.7030833333333335,0.0,5.400000000000001,19,0.0
2017-02-02 20:00:00,166.54001,13.165833333333333,66.79333333333334,3.9622499999999996,5.4510000000000005,1019.3333333333334,1.8185833333333334,0.0,5.400000000000001,20,0.0
2017-02-02 21:00:00,151.0034617,13.207500000000001,70.82833333333333,4.360666666666667,5.870416666666667,1019.75,1.9593333333333334,0.0,5.400000000000001,21,0.0
2017-02-02 22:00:00,151.1269487,13.333333333333334,73.60833333333333,6.2683333333333335,8.5525,1020.0,2.261833333333333,0.0,5.400000000000001,22,0.0
2017-02-02 23:00:00,146.0807257,13.266666666666666,72.66666666666667,8.040916666666666,10.188333333333334,1018.9166666666666,1.7955833333333333,0.0,5.400000000000001,23,0.0
